uniprot_id,peptide_missing_rate,nflank_missing_rate,cflank_missing_rate,n_peptides
Q96NE9,0.0,0.0,0.0,4
Q96NG3,0.0,0.0,0.0,2
Q96NH3,0.0,0.0,0.0,12
Q96NL6,0.0,0.0,0.0,3
Q96NM4,0.0,0.0,0.0,4
Q96NT0,0.0,0.0,0.0,1
Q96NW4,0.0,0.0,0.0,6
Q96NX9,0.0,0.0,0.0,5
Q96NY9,0.0,0.0,0.0,2
Q96NZ8,0.0,0.0,0.0,5
Q96P11,0.0,0.0,0.0,3
Q96P16,0.0,0.0,0.0,3
Q96P20,0.0,0.0,0.0,9
Q96P31,0.0,0.0,0.0,2
Q96P48,0.0,0.0,0.0,9
Q96P50,0.0,0.0,0.0,5
Q96P53,0.0,0.0,0.0,2
Q96P56,0.0,0.0,0.0,11
Q96P65,0.0,0.0,0.0,4
Q96P70,0.0,0.0,0.0,19
Q96PC5,0.0,0.0,0.0,9
Q96PD2,0.0,0.0,0.0,4
Q96PD5,0.0,0.0,0.0,11
Q96PE1,0.0,0.0,0.1111111111111111,9
Q96PE2,0.0,0.0,0.0,7
Q96PE3,0.0,0.0,0.0,7
Q96PE7,0.0,0.0,0.0,2
Q96PK6,0.0,0.0,0.0,2
Q96PL5,0.0,0.0,0.0,4
Q96PM9,0.0,0.0,0.0,1
Q96PN6,0.0,0.0,0.0,16
Q96PN7,0.0,0.0,0.0,2
Q96PP8,0.0,0.0,0.0,3
Q96PP9,0.0,0.0,0.0,7
Q96PQ0,0.0,0.0,0.0,7
Q96PQ1,0.0,0.0,0.0,2
Q96PQ6,0.0,0.0,0.0,2
Q96PQ7,0.0,0.0,0.0,11
Q96PU4,0.0,0.0,0.0,4
Q96PU5,0.0,0.0,0.0,4
Q96PU8,0.0,0.0,0.0,8
Q96PU9,0.0,0.0,0.0,1
Q96PV0,0.0,0.0,0.0,9
Q96PV6,0.0,0.0,0.0,1
Q96PV7,0.0,0.0,0.0,4
Q96PX6,0.0,0.0,0.0,2
Q96PX9,0.0,0.0,0.0,9
Q96PY5,0.0,0.0,0.0,14
Q96PY6,0.0,0.0,0.0,4
Q96PZ2,0.0,0.0,0.0,5
Q96PZ7,1.0,1.0,1.0,14
Q96Q04,0.0,0.0,0.0,2
Q96Q05,0.0,0.0,0.0,6
Q96Q06,0.0,0.0,0.0,6
Q96Q07,0.0,0.0,0.0,6
Q96Q15,1.0,1.0,1.0,41
Q96Q40,0.0,0.0,0.0,3
Q96Q42,0.0,0.0,0.0,15
Q96Q80,0.0,0.0,0.0,5
Q96Q83,0.0,0.0,0.0,2
Q96Q89,0.0,0.0,0.0,14
Q96QA6,0.0,0.0,0.0,3
Q96QB1,0.0,0.0,0.0,12
Q96QD8,0.0,0.0,0.0,10
Q96QD9,0.0,0.0,0.0,2
Q96QE2,0.0,0.0,0.0,5
Q96QE3,0.0,0.0,0.0,11
Q96QG7,0.0,0.0,0.0,5
Q96QK1,0.0,0.0,0.0,17
Q96QP1,0.0,0.0,0.0,6
Q96QT4,0.0,0.0,0.0,10
Q96QU1,0.0,0.0,0.0,13
Q96QU6,0.0,0.0,0.0,7
Q96QU8,0.0,0.0,0.0,13
Q96QV1,0.0,0.0,0.0,7
Q96QV6,0.0,0.0,0.0,3
Q96R06,0.0,0.0,0.0,11
Q96RD6,0.0,0.0,0.0,4
Q96RD7,0.0,0.0,0.0,4
Q96RF0,0.0,0.0,0.0,4
Q96RG2,0.0,0.0,0.0,8
Q96RK0,0.0,0.0,0.0,8
Q96RK1,0.0,0.0,0.0,3
Q96RK4,0.0,0.0,0.0,3
Q96RL1,0.0,0.0,0.0,2
Q96RL7,1.0,1.0,1.0,38
Q96RN1,0.0,0.0,0.0,11
Q96RN5,0.0,0.0,0.0,3
Q96RP7,0.0,0.0,0.0,1
Q96RP9,0.0,0.0,0.0,5
Q96RQ1,0.0,0.0,0.0,1
Q96RQ3,0.0,0.0,0.0,3
Q96RQ9,0.0,0.0,0.0,3
Q96RR4,0.0,0.0,0.0,2
Q96RS0,0.0,0.0,0.0,4
Q96RS6,0.0,0.0,0.0,5
Q96RT1,0.0,0.0,0.0,11
Q96RT6,0.0,0.0,0.0,6
Q96RT7,0.0,0.0,0.0,16
Q96RT8,0.0,0.0,0.0,17
Q96RU2,0.0,0.0,0.0,8
Q96RU3,0.0,0.0,0.0,5
Q96RU8,0.0,0.0,0.0,3
Q96RV3,0.0,0.0,0.0,12
Q96RW7,1.0,1.0,1.0,33
Q96RY5,0.0,0.0,0.0,5
Q96RY7,0.0,0.0,0.0,9
Q96S15,0.0,0.0,0.0,5
Q96S16,0.0,0.0,0.0,1
Q96S19,0.0,0.0,0.0,3
Q96S21,0.0,0.0,0.0,2
Q96S37,0.0,0.0,0.0,6
Q96S38,0.0,0.0,0.0,6
Q96S44,0.0,0.0,0.0,1
Q96S52,0.0,0.0,0.0,10
Q96S53,0.0,0.0,0.0,6
Q96S55,0.0,0.0,0.0,5
Q96S59,0.0,0.0,0.0,7
Q96S66,0.0,0.0,0.0,6
Q96S82,0.0,0.0,0.0,4
Q96S94,0.0,0.0,0.0,4
Q96S97,0.0,0.0,0.0,6
Q96S99,0.0,0.0,0.0,1
Q96SA4,0.0,0.0,0.0,2
Q96SB3,0.0,0.0,0.0,5
Q96SB4,0.0,0.0,0.0,2
Q96SB8,0.0,0.0,0.0,7
Q96SD1,0.0,0.0,0.0,4
Q96SF2,0.0,0.0,0.0,2
Q96SF7,0.0,0.0,0.0,3
Q96SI9,0.0,0.0,0.0,6
Q96SK2,0.0,0.0,0.0,7
Q96SM3,0.0,0.0,0.0,5
Q96SN7,0.0,0.0,0.0,3
Q96SN8,0.0,0.0,0.0,16
Q96SQ5,0.0,0.0,0.0,2
Q96SQ7,0.0,0.0,0.0,1
Q96SQ9,0.0,0.0,0.0,6
Q96ST2,0.0,0.0,0.0,5
Q96ST3,0.0,0.0,0.0,7
Q96SU4,0.0,0.0,0.0,5
Q96SW2,0.0,0.0,0.0,2
Q96SY0,0.0,0.0,0.0,1
Q96SZ6,0.0,0.0,0.0,4
Q96T17,0.0,0.0,0.0,1
Q96T21,0.0,0.0,0.0,1
Q96T23,0.0,0.0,0.0,4
Q96T37,0.0,0.0,0.0,5
Q96T49,0.0,0.0,0.0,5
Q96T51,0.0,0.0,0.0,8
Q96T55,0.0,0.0,0.0,4
Q96T58,1.0,1.0,1.0,14
Q96T60,0.0,0.0,0.0,7
Q96T68,0.0,0.0,0.0,1
Q96T76,0.0,0.0,0.0,13
Q96T83,0.0,0.0,0.0,9
Q96T88,0.0,0.0,0.0,5
Q96T92,0.0,0.0,0.0,2
Q96TA1,0.0,0.0,0.0,7
Q96TA2,0.0,0.0,0.0,4
Q96TC7,0.0,0.0,0.0,5
Q99062,0.0,0.0,0.0,4
Q99081,0.0,0.0,0.0,3
Q99417,0.0,0.0,0.0,3
Q99426,0.0,0.0,0.0,1
Q99436,0.0,0.0,0.0,2
Q99437,0.0,0.0,0.0,4
Q99439,0.0,0.0,0.0,2
Q99442,0.0,0.0,0.0,2
Q99456,0.0,0.0,0.0,5
Q99459,0.0,0.0,0.0,3
Q99460,0.0,0.0,0.0,14
Q99467,0.0,0.0,0.0,5
Q99470,0.0,0.0,0.0,1
Q99471,0.0,0.0,0.0,6
Q99487,0.0,0.0,0.0,2
Q99496,0.0,0.0,0.0,2
Q99500,0.0,0.0,0.0,9
Q99502,0.0,0.0,0.0,2
Q99504,0.0,0.0,0.0,3
Q99518,0.0,0.0,0.0,2
Q99519,0.0,0.0,0.0,3
Q99536,0.0,0.0,0.0,4
Q99541,0.0,0.0,0.0,8
Q99543,0.0,0.0,0.0,2
Q99547,0.0,0.0,0.0,2
Q99549,0.0,0.0,0.0,5
Q99550,0.0,0.0,0.0,10
Q99558,0.0,0.0,0.0,3
Q99567,0.0,0.0,0.0,6
Q99569,0.0,0.0,0.0,8
Q99570,0.0,0.0,0.0,13
Q99571,0.0,0.0,0.0,4
Q99572,0.0,0.0,0.0,5
Q99574,0.0,0.0,0.0,2
Q99575,0.0,0.0,0.0,3
Q99576,0.0,0.0,0.0,2
Q99583,0.0,0.0,0.0,3
Q99584,0.0,0.0,0.0,1
Q99590,0.0,0.0,0.0,3
Q99594,0.0,0.0,0.0,2
Q99595,0.0,0.0,0.0,1
Q99598,0.0,0.0,0.0,6
Q99607,0.0,0.0,0.0,6
Q99612,0.0,0.0,0.0,1
Q99613,0.0,0.0,0.0,13
Q99614,0.0,0.0,0.0,4
Q99615,0.0,0.0,0.0,3
Q99622,0.0,0.0,0.0,2
Q99623,0.0,0.0,0.0,2
Q99624,0.0,0.0,0.0,3
Q99627,0.0,0.0,0.0,3
Q99638,0.0,0.0,0.0,4
Q99640,0.0,0.0,0.0,7
Q99643,0.0,0.0,0.0,1
Q99650,0.0,0.0,0.0,9
Q99661,0.0,0.0,0.0,2
Q99665,0.0,0.0,0.0,7
Q99666,0.0,0.0,0.0,10
Q99675,0.0,0.0,0.0,1
Q99683,0.0,0.0,0.0,13
Q99684,0.0,0.0,0.0,4
Q99685,0.0,0.0,0.0,7
Q99689,0.0,0.0,0.0,1
Q99698,1.0,1.0,1.0,33
Q99700,0.0,0.0,0.0,3
Q99704,0.0,0.0,0.0,2
Q99707,0.0,0.0,0.0,10
Q99708,0.0,0.0,0.0,3
Q99712,0.0,0.0,0.0,3
Q99714,0.0,0.0,0.0,2
Q99715,1.0,1.0,1.0,19
Q99717,0.0,0.0,0.0,1
Q99719,0.0,0.0,0.0,2
Q99720,0.0,0.0,0.0,2
Q99726,0.0,0.0,0.0,3
Q99727,0.0,0.0,0.0,1
Q99728,0.0,0.0,0.0,4
Q99729,0.0,0.0,0.0,2
Q99733,0.0,0.0,0.0,3
Q99741,0.0,0.0,0.0,7
Q99743,0.0,0.0,0.0,2
Q99747,0.0,0.0,0.0,3
Q99755,0.0,0.0,0.0,6
Q99759,0.0,0.0,0.0,1
Q99766,0.0,0.0,0.0,2
Q99797,0.0,0.0,0.0,5
Q99798,0.0,0.0,0.0,7
Q99805,0.0,0.0,0.0,2
Q99808,0.0,0.0,0.0,5
Q99814,0.0,0.0,0.0,4
Q99816,0.0,0.0,0.0,4
Q99828,0.0,0.0,0.0,1
Q99829,0.0,0.0,0.0,2
Q99832,0.0,0.1,0.0,10
Q99835,0.0,0.0,0.0,4
Q99836,0.0,0.0,0.0,4
Q99848,0.0,0.0,0.0,2
Q99853,0.0,0.0,0.0,1
Q99856,0.0,0.0,0.0,2
Q99871,0.0,0.0,0.0,8
Q99873,0.0,0.0,0.0,6
Q99878,0.0,0.0,0.0,5
Q99879,0.0,0.0,0.0,2
Q99933,0.0,0.0,0.0,4
Q99941,0.0,0.0,0.0,7
Q99943,0.0,0.0,0.0,6
Q99956,0.0,0.0,0.0,3
Q99958,0.0,0.0,0.0,1
Q99959,0.0,0.0,0.0,5
Q99961,0.0,0.0,0.0,3
Q99967,0.0,0.0,0.0,3
Q99973,0.0,0.0,0.0,27
Q99986,0.0,0.0,0.0,1
Q99988,0.0,0.0,0.0,2
Q99996,1.0,1.0,1.0,37
Q9BPW4,0.0,0.0,0.0,6
Q9BPX1,0.0,0.0,0.0,3
Q9BPX3,0.0,0.0,0.0,19
Q9BPX6,0.0,0.0,0.0,5
Q9BPY3,0.0,0.0,0.0,3
Q9BPZ7,0.0,0.0,0.0,4
Q9BQ04,0.0,0.0,0.0,2
Q9BQ39,0.0,0.0,0.0,6
Q9BQ52,0.0,0.0,0.0,4
Q9BQ65,0.0,0.0,0.0,1
Q9BQ67,0.0,0.0,0.3333333333333333,3
Q9BQ70,0.0,0.0,0.0,6
Q9BQ75,0.0,0.0,0.0,4
Q9BQ83,0.0,0.0,0.0,1
Q9BQ89,0.0,0.0,0.0,1
Q9BQ90,0.0,0.0,0.0,2
Q9BQ95,0.0,0.0,0.0,2
Q9BQA1,0.0,0.0,0.0,3
Q9BQA5,0.0,0.0,0.0,2
Q9BQA9,0.0,0.0,0.0,3
Q9BQB6,0.0,0.0,0.0,4
Q9BQC3,0.0,0.0,0.0,5
Q9BQC6,0.0,0.0,0.0,1
Q9BQD7,0.0,0.0,0.0,2
Q9BQE3,0.0,0.0,0.0,3
Q9BQE5,0.0,0.0,0.0,5
Q9BQE9,0.0,0.0,0.0,1
Q9BQF6,0.0,0.0,0.0,7
Q9BQG0,0.0,0.0,0.0,15
Q9BQG1,0.0,0.0,0.0,2
Q9BQI3,0.0,0.0,0.0,5
Q9BQI6,0.0,0.0,0.0,8
Q9BQI7,0.0,0.0,0.0,2
Q9BQK8,0.0,0.0,0.0,7
Q9BQL6,0.0,0.0,0.0,2
Q9BQP7,0.0,0.0,0.0,1
Q9BQS8,0.0,0.0,0.0,12
Q9BQT9,0.0,0.0,0.0,5
Q9BR01,0.0,0.0,0.0,6
Q9BR09,0.0,0.0,0.0,1
Q9BR11,0.0,0.0,0.0,5
Q9BR26,0.0,0.0,0.0,6
Q9BR61,0.0,0.0,0.0,3
Q9BR76,0.0,0.0,0.0,5
Q9BR77,0.0,0.0,0.0,2
Q9BRA0,0.0,0.0,0.0,1
Q9BRB3,0.0,0.0,0.08333333333333333,12
Q9BRD0,0.0,0.0,0.0,1
Q9BRF8,0.0,0.0,0.0,1
Q9BRG1,0.0,0.0,0.0,1
Q9BRG2,0.0,0.0,0.0,5
Q9BRJ7,0.0,0.0,0.0,5
Q9BRK3,0.0,0.0,0.0,1
Q9BRK4,0.0,0.0,0.0,4
Q9BRK5,0.0,0.0,0.0,2
Q9BRL7,0.0,0.0,0.0,1
Q9BRP4,0.0,0.0,0.0,4
Q9BRP7,0.0,0.0,0.0,5
Q9BRQ4,0.0,0.0,0.0,1
Q9BRQ5,0.0,0.0,0.3333333333333333,3
Q9BRQ6,0.0,0.0,0.0,1
Q9BRQ8,0.0,0.0,0.0,7
Q9BRR6,0.0,0.0,0.0,5
Q9BRR9,0.0,0.0,0.0,4
Q9BRS2,0.0,0.0,0.0,6
Q9BRS8,0.0,0.0,0.0,3
Q9BRT2,0.0,0.0,0.0,1
Q9BRT6,0.0,0.0,0.0,1
Q9BRT8,0.0,0.0,0.0,6
Q9BRT9,0.0,0.0,0.0,2
Q9BRV3,0.0,0.0,0.0,3
Q9BRV8,0.0,0.0,0.0,3
Q9BRX2,0.0,0.0,0.0,3
Q9BRX5,0.0,0.0,0.0,2
Q9BRY0,0.0,0.0,0.0,5
Q9BRZ2,0.0,0.0,0.0,6
Q9BS16,0.0,0.0,0.0,5
Q9BS26,0.0,0.0,0.0,4
Q9BSA9,0.0,0.0,0.0,4
Q9BSB4,0.0,0.0,0.25,4
Q9BSC4,0.0,0.0,0.0,7
Q9BSD7,0.0,0.0,0.0,2
Q9BSE4,0.0,0.0,0.0,4
Q9BSJ2,0.0,0.0,0.0,18
Q9BSJ5,0.0,0.0,0.0,1
Q9BSJ6,0.0,0.0,0.0,1
Q9BSJ8,0.0,0.0,0.0,9
Q9BSK2,0.0,0.0,0.0,4
Q9BSK4,0.0,0.0,0.0,10
Q9BSL1,0.0,0.0,0.0,4
Q9BSM1,0.0,0.0,0.0,3
Q9BSQ5,0.0,0.0,0.0,2
Q9BSR8,0.0,0.0,0.0,3
Q9BSU1,0.0,0.0,0.0,4
Q9BSV6,0.0,0.0,0.0,2
Q9BSW2,0.0,0.0,0.0,8
Q9BT04,0.0,0.0,0.2,5
Q9BT09,0.0,0.0,0.0,6
Q9BT17,0.0,0.0,0.0,3
Q9BT22,0.0,0.0,0.0,1
Q9BT23,0.0,0.0,0.0,1
Q9BT25,0.0,0.0,0.0,4
Q9BT30,0.0,0.0,0.0,2
Q9BT49,0.0,0.0,0.0,1
Q9BT73,0.0,0.0,0.0,1
Q9BT78,0.0,0.0,0.0,4
Q9BT92,0.0,0.0,0.0,3
Q9BTA9,0.0,0.0,0.0,4
Q9BTC0,0.0,0.0,0.0,3
Q9BTC8,0.0,0.0,0.0,5
Q9BTE0,0.0,0.0,0.0,2
Q9BTE1,0.0,0.0,0.0,3
Q9BTE3,0.0,0.0,0.0,13
Q9BTE6,0.0,0.0,0.0,4
Q9BTF0,0.0,0.0,0.0,5
Q9BTL4,0.0,0.0,0.0,4
Q9BTM1,0.0,0.0,0.0,5
Q9BTM9,0.0,0.5,0.0,2
Q9BTT4,0.0,0.0,0.0,3
Q9BTT6,0.0,0.0,0.14285714285714285,7
Q9BTU6,0.0,0.0,0.0,4
Q9BTV4,0.0,0.0,0.0,4
Q9BTV7,0.0,0.0,0.0,3
Q9BTW9,0.0,0.0,0.0,14
Q9BTX3,0.0,0.0,0.0,4
Q9BTY2,0.0,0.0,0.0,8
Q9BTY7,0.0,0.0,0.0,4
Q9BU20,0.0,0.0,0.0,3
Q9BU23,0.0,0.0,0.0,13
Q9BU64,0.0,0.0,0.0,6
Q9BU79,0.0,0.0,0.0,1
Q9BUB4,0.0,0.0,0.0,5
Q9BUB5,0.0,0.0,0.0,3
Q9BUB7,0.0,0.0,0.0,1
Q9BUE0,0.0,0.0,0.0,3
Q9BUH6,0.0,0.0,0.0,2
Q9BUH8,0.0,0.0,0.0,4
Q9BUI4,0.0,0.0,0.0,7
Q9BUJ0,0.0,0.0,0.0,5
Q9BUJ2,0.0,0.0,0.0,3
Q9BUK6,0.0,0.0,0.0,5
Q9BUL5,0.0,0.0,0.0,1
Q9BUL8,0.0,0.0,0.0,2
Q9BUM1,0.0,0.0,0.0,2
Q9BUN8,0.0,0.0,0.0,2
Q9BUP0,0.0,0.0,0.0,1
Q9BUP3,0.0,0.0,0.0,1
Q9BUT1,0.0,0.0,0.0,2
Q9BUY5,0.0,0.0,0.0,2
Q9BUY7,0.0,0.0,0.0,1
Q9BUZ4,0.0,0.0,0.0,2
Q9BV10,0.0,0.0,0.0,6
Q9BV19,0.0,0.0,0.0,2
Q9BV23,0.0,0.0,0.0,4
Q9BV35,0.0,0.0,0.0,2
Q9BV36,0.0,0.0,0.0,2
Q9BV38,0.0,0.0,0.0,3
Q9BV40,0.0,0.0,0.0,2
Q9BV44,0.0,0.0,0.0,1
Q9BV47,0.0,0.0,0.0,3
Q9BV73,0.0,0.0,0.0,25
Q9BV86,0.0,0.0,0.0,6
Q9BV87,0.0,0.0,0.0,4
Q9BV90,0.0,0.0,0.0,2
Q9BV94,0.0,0.0,0.0,5
Q9BVA0,0.0,0.0,0.0,3
Q9BVC3,0.0,0.0,0.0,2
Q9BVC6,0.0,0.0,0.0,3
Q9BVG3,0.0,0.0,0.0,5
Q9BVG8,0.0,0.0,0.0,8
Q9BVH7,0.0,0.0,0.0,1
Q9BVI0,0.0,0.0,0.0,5
Q9BVI4,0.0,0.0,0.0,4
Q9BVJ6,0.0,0.0,0.0,5
Q9BVK2,0.0,0.0,0.0,9
Q9BVK6,0.0,0.0,0.0,3
Q9BVK8,0.0,0.0,0.0,6
Q9BVL2,0.0,0.0,0.0,1
Q9BVN2,0.0,0.0,0.0,4
Q9BVQ7,0.0,0.0,0.0,5
Q9BVR0,0.0,0.0,0.0,12
Q9BVS4,0.0,0.0,0.0,4
Q9BVT8,0.0,0.0,0.0,3
Q9BVV6,0.0,0.0,0.0,10
Q9BVW5,0.0,0.0,0.0,3
Q9BVX2,0.0,0.0,0.0,1
Q9BW19,0.0,0.0,0.0,6
Q9BW27,0.0,0.0,0.0,13
Q9BW60,0.0,0.0,0.0,6
Q9BW66,0.0,0.0,0.0,2
Q9BW83,0.0,0.0,0.0,3
Q9BW85,0.0,0.0,0.0,1
Q9BW91,0.0,0.0,0.0,3
Q9BW92,0.0,0.0,0.0,5
Q9BWD1,0.0,0.0,0.0,2
Q9BWD3,0.0,0.0,0.0,3
Q9BWE0,0.0,0.0,0.0,1
Q9BWF2,0.0,0.0,0.0,3
Q9BWF3,0.0,0.0,0.0,3
Q9BWG4,0.0,0.0,0.0,1
Q9BWG6,0.0,0.0,0.0,1
Q9BWH2,0.0,0.0,0.0,1
Q9BWH6,0.0,0.0,0.0,17
Q9BWL3,0.0,0.0,0.0,2
Q9BWM7,0.0,0.0,0.0,1
Q9BWN1,0.0,0.0,0.0,5
Q9BWQ6,0.0,0.0,0.0,3
Q9BWS9,0.0,0.0,0.0,5
Q9BWT1,0.0,0.0,0.0,1
Q9BWT3,0.0,0.0,0.0,9
Q9BWT6,0.0,0.0,0.0,2
Q9BWT7,0.0,0.0,0.0,5
Q9BWU0,0.0,0.0,0.0,3
Q9BWU1,0.0,0.0,0.0,1
Q9BWW4,0.0,0.0,0.0,2
Q9BX10,0.0,0.0,0.0,5
Q9BX26,0.0,0.0,0.0,5
Q9BX40,0.0,0.0,0.0,5
Q9BX59,0.0,0.0,0.0,3
Q9BX63,0.0,0.0,0.0,8
Q9BX67,0.0,0.0,0.0,3
Q9BX68,0.0,0.0,0.0,2
Q9BX70,0.0,0.0,0.0,4
Q9BX74,0.0,0.0,0.0,1
Q9BX84,0.0,0.0,0.0,12
Q9BX95,0.0,0.0,0.0,3
Q9BXA9,0.0,0.0,0.0,7
Q9BXB1,0.0,0.0,0.0,2
Q9BXB5,0.0,0.0,0.0,1
Q9BXC9,0.0,0.0,0.0,5
Q9BXD5,0.0,0.0,0.0,3
Q9BXI9,0.0,0.0,0.0,3
Q9BXJ1,0.0,0.0,0.0,2
Q9BXJ9,0.0,0.0,0.0,2
Q9BXK5,0.0,0.0,0.0,5
Q9BXL6,0.0,0.0,0.0,6
Q9BXL7,0.0,0.0,0.0,2
Q9BXM0,0.0,0.0,0.0,7
Q9BXM9,0.0,0.0,0.0,7
Q9BXP2,0.0,0.0,0.0,7
Q9BXP5,0.0,0.0,0.0,5
Q9BXR3,0.0,0.0,0.0,6
Q9BXR5,0.0,0.0,0.0,8
Q9BXS4,0.0,0.0,0.0,1
Q9BXS6,0.0,0.5,0.0,2
Q9BXS9,0.0,0.0,0.0,7
Q9BXT4,0.0,0.0,0.0,10
Q9BXT6,0.0,0.0,0.0,12
Q9BXU1,0.0,0.0,0.0,9
Q9BXU8,0.0,0.0,0.0,1
Q9BXV9,0.0,0.0,0.0,2
Q9BXW6,0.0,0.0,0.0,4
Q9BXW7,0.0,0.0,0.0,1
Q9BXW9,0.0,0.0,0.0,21
Q9BXX0,0.0,0.0,0.25,4
Q9BY07,0.0,0.0,0.0,8
Q9BY11,0.0,0.0,0.0,3
Q9BY12,0.0,0.0,0.0,9
Q9BY15,0.0,0.0,0.0,8
Q9BY32,0.0,0.0,0.0,1
Q9BY41,0.0,0.0,0.0,3
Q9BY43,0.0,0.0,0.0,2
Q9BY50,0.0,0.0,0.0,1
Q9BY66,0.0,0.0,0.0,9
Q9BY67,0.0,0.0,0.0,3
Q9BY71,0.0,0.0,0.0,2
Q9BY77,0.0,0.0,0.0,2
Q9BY78,0.0,0.0,0.2,5
Q9BY84,0.0,0.0,0.0,3
Q9BYB4,0.0,0.0,0.5,2
Q9BYC5,0.0,0.0,0.0,2
Q9BYC9,0.0,0.0,0.0,2
Q9BYD1,0.0,0.0,0.0,1
Q9BYD2,0.0,0.0,0.2,5
Q9BYD3,0.0,0.0,0.0,3
Q9BYD6,0.0,0.0,0.0,6
Q9BYE7,0.0,0.0,0.0,4
Q9BYG0,0.0,0.0,0.0,4
Q9BYG3,0.0,0.0,0.0,2
Q9BYG5,0.0,0.0,0.0,4
Q9BYG8,0.0,0.0,0.16666666666666666,6
Q9BYH1,0.0,0.0,0.0,8
Q9BYH8,0.0,0.0,0.0,2
Q9BYI3,0.0,0.0,0.0,9
Q9BYJ4,0.0,0.0,0.0,5
Q9BYK8,1.0,1.0,1.0,14
Q9BYL1,0.0,0.0,0.0,3
Q9BYM8,0.0,0.0,0.0,3
Q9BYN0,0.0,0.0,0.0,3
Q9BYT1,0.0,0.0,0.0,3
Q9BYT8,0.0,0.0,0.0,6
Q9BYV6,0.0,0.0,0.0,2
Q9BYV8,0.0,0.0,0.0,3
Q9BYV9,0.0,0.0,0.0,2
Q9BYW2,0.0,0.0,0.0,7
Q9BYX2,0.0,0.0,0.0,7
Q9BYX4,0.0,0.0,0.0,10
Q9BYX7,0.0,0.0,0.0,1
Q9BYZ6,0.0,0.0,0.0,5
Q9BZ23,0.0,0.0,0.0,4
Q9BZ29,0.0,0.0,0.0,18
Q9BZ67,0.0,0.0,0.0,5
Q9BZ68,0.0,0.0,0.0,5
Q9BZ95,0.0,0.0,0.0,2
Q9BZC7,0.0,0.0,0.0,17
Q9BZD2,0.0,0.0,0.0,4
Q9BZD4,0.0,0.0,0.0,9
Q9BZE0,0.0,0.0,0.0,4
Q9BZE1,0.0,0.0,0.0,6
Q9BZE4,0.0,0.0,0.0,6
Q9BZE9,0.0,0.0,0.0,2
Q9BZF3,0.0,0.0,0.0,4
Q9BZF9,0.0,0.0,0.0,7
Q9BZG8,0.0,0.0,0.0,4
Q9BZH6,0.0,0.0,0.0,8
Q9BZJ0,0.0,0.0,0.0,5
Q9BZK7,0.0,0.0,0.0,1
Q9BZL4,0.0,0.0,0.0,4
Q9BZL6,0.0,0.0,0.3333333333333333,3
Q9BZM1,0.0,0.0,0.0,3
Q9BZQ6,0.0,0.0,0.0,6
Q9BZQ8,0.0,0.0,0.0,7
Q9BZR9,0.0,0.0,0.0,5
Q9BZV1,0.0,0.0,0.0,3
Q9BZW2,0.0,0.0,0.0,5
Q9BZX2,0.0,0.0,0.0,4
Q9BZZ2,0.0,0.0,0.0,10
Q9BZZ5,0.0,0.0,0.0,9
Q9C000,0.0,0.0,0.0,11
Q9C005,0.0,0.0,0.0,3
Q9C010,0.0,0.0,0.0,1
Q9C026,0.0,0.0,0.0,4
Q9C035,0.0,0.0,0.0,7
Q9C037,0.0,0.0,0.0,8
Q9C040,0.0,0.0,0.0,5
Q9C073,0.0,0.0,0.0,1
Q9C075,0.0,0.0,0.0,3
Q9C091,0.0,0.0,0.0,13
Q9C099,0.0,0.0,0.1,10
Q9C0A1,0.0,0.0,0.0,17
Q9C0B0,0.0,0.0,0.0,2
Q9C0B1,0.0,0.0,0.0,5
Q9C0B5,0.0,0.0,0.0,3
Q9C0B7,0.0,0.0,0.0,11
Q9C0B9,0.0,0.0,0.0,9
Q9C0C2,0.0,0.0,0.0,3
Q9C0C4,0.0,0.0,0.0,5
Q9C0C7,0.0,0.0,0.0,7
Q9C0C9,0.0,0.0,0.0,7
Q9C0D2,0.0,0.0,0.0,15
Q9C0D3,0.0,0.0,0.0,9
Q9C0D4,0.0,0.0,0.0,1
Q9C0D5,0.0,0.0,0.0,18
Q9C0D6,0.0,0.0,0.0,4
Q9C0E2,0.0,0.0,0.0,13
Q9C0E4,0.0,0.0,0.0,4
Q9C0E8,0.0,0.0,0.0,6
Q9C0F1,0.0,0.0,0.0,5
Q9C0G0,0.0,0.0,0.0,5
Q9C0G6,1.0,1.0,1.0,39
Q9C0H2,0.0,0.0,0.0,3
Q9C0H6,0.0,0.0,0.0,9
Q9C0I1,0.0,0.0,0.0,6
Q9C0J8,0.0,0.0,0.0,4
Q9C0J9,0.0,0.0,0.0,3
Q9C0K1,0.0,0.0,0.0,5
Q9GZL7,0.0,0.0,0.0,3
Q9GZM5,0.0,0.0,0.0,3
Q9GZM8,0.0,0.0,0.0,1
Q9GZN0,0.0,0.0,0.0,6
Q9GZN1,0.0,0.0,0.0,5
Q9GZN7,0.0,0.0,0.0,5
Q9GZN8,0.0,0.0,0.0,4
Q9GZP4,0.0,0.0,0.0,2
Q9GZQ3,0.0,0.0,0.0,1
Q9GZQ8,0.0,0.0,0.0,3
Q9GZR2,0.0,0.0,0.0,2
Q9GZR5,0.0,0.0,0.0,1
Q9GZR7,0.0,0.0,0.0,5
Q9GZS1,0.0,0.2,0.0,5
Q9GZS3,0.0,0.0,0.0,1
Q9GZT3,0.0,0.0,0.0,1
Q9GZT5,0.0,0.0,0.0,1
