uniprot_id	uniprot_length	af_length	length_match	has_isoform_suffix	downloaded_model	coverage	n_peptides	n_context_matches	n_context_mismatches
Q8IW35	865	865	True	False	alphafold_v6	ok	7	7	0
O60437	1756	1756	True	False	alphafold_v6	ok	4	4	0
Q9BYD3	311	311	True	False	alphafold_v6	ok	3	3	0
Q8TDW4	575	575	True	False	alphafold_v6	ok	2	2	0
Q6ZS10	378	378	True	False	alphafold_v6	ok	2	2	0
Q8IZD9	2030	2030	True	False	alphafold_v6	ok	0	0	0
O60330	932	932	True	False	alphafold_v6	ok	2	2	0
Q9UJX5	808	808	True	False	alphafold_v6	ok	5	5	0
O15427	465	465	True	False	alphafold_v6	ok	5	5	0
Q9Y624	299	299	True	False	alphafold_v6	ok	1	1	0
A0A1W2PQP4	870	870	True	False	alphafold_v6	ok	1	1	0
P52739	623	623	True	False	alphafold_v6	ok	2	2	0
Q01581	520	520	True	False	alphafold_v6	ok	9	9	0
P02751	2477	2477	True	False	alphafold_v6	ok	12	12	0
Q8TDX7	302	302	True	False	alphafold_v6	ok	1	1	0
Q9H8H3	244	244	True	False	alphafold_v6	ok	1	1	0
Q969E3	161	161	True	False	alphafold_v6	ok	1	1	0
O15067	1338	1338	True	False	alphafold_v6	ok	7	7	0
P49247	311	311	True	False	alphafold_v6	ok	2	2	0
Q9UMY4	162	162	True	False	alphafold_v6	ok	0	0	0
Q14116	193	193	True	False	alphafold_v6	ok	1	1	0
Q9HCJ5	1215	1215	True	False	alphafold_v6	ok	1	1	0
Q9UBC0	465	465	True	False	alphafold_v6	ok	0	0	0
Q9UPN9	1127	1127	True	False	alphafold_v6	ok	6	6	0
O14933	153	153	True	False	alphafold_v6	ok	0	0	0
Q86YS3	637	637	True	False	alphafold_v6	ok	4	4	0
Q9HB96	536	536	True	False	alphafold_v6	ok	2	2	0
Q13155	320	320	True	False	alphafold_v6	ok	4	4	0
O14791	398	398	True	False	alphafold_v6	ok	7	7	0
Q75VX8	874	874	True	False	alphafold_v6	ok	1	1	0
Q9Y5E9	798	798	True	False	alphafold_v6	ok	1	1	0
O60502	916	916	True	False	alphafold_v6	ok	7	7	0
Q96M11	299	299	True	False	alphafold_v6	ok	0	0	0
Q9Y2U8	911	911	True	False	alphafold_v6	ok	3	3	0
P10243	752	752	True	False	alphafold_v6	ok	1	1	0
P04920	1241	1241	True	False	alphafold_v6	ok	3	3	0
Q9Y6J0	2220	2220	True	False	alphafold_v6	ok	9	9	0
Q6ZMU5	477	477	True	False	alphafold_v6	ok	3	3	0
Q08462	1091	1091	True	False	alphafold_v6	ok	1	1	0
P0C870	316	316	True	False	alphafold_v6	ok	3	3	0
Q9Y5Y6	855	855	True	False	alphafold_v6	ok	1	1	0
O43353	540	540	True	False	alphafold_v6	ok	3	3	0
C9J9Q4	134	134	True	False	alphafold_v6	ok	1	1	0
O75155	1236	1236	True	False	alphafold_v6	ok	4	4	0
Q9ULC8	765	765	True	False	alphafold_v6	ok	1	1	0
O00311	574	574	True	False	alphafold_v6	ok	6	6	0
Q8NG04	563	563	True	False	alphafold_v6	ok	1	1	0
Q96MF7	247	247	True	False	alphafold_v6	ok	1	1	0
Q7L590	875	875	True	False	alphafold_v6	ok	2	2	0
Q9UIU6	781	781	True	False	alphafold_v6	ok	1	1	0
Q9NZM1	2061	2061	True	False	alphafold_v6	ok	5	5	0
Q9H4B6	383	383	True	False	alphafold_v6	ok	0	0	0
Q8NC60	698	698	True	False	alphafold_v6	ok	1	1	0
Q96K76	1375	1375	True	False	alphafold_v6	ok	5	5	0
Q712K3	238	238	True	False	alphafold_v6	ok	1	1	0
Q92918	833	833	True	False	alphafold_v6	ok	5	5	0
Q7Z304	686	686	True	False	alphafold_v6	ok	0	0	0
Q9Y237	131	131	True	False	alphafold_v6	ok	1	1	0
Q9UKK3	1724	1724	True	False	alphafold_v6	ok	14	14	0
Q9Y4G6	2542	2542	True	False	alphafold_v6	ok	18	18	0
Q8NHP8	589	589	True	False	alphafold_v6	ok	2	2	0
Q9UKA9	531	531	True	False	alphafold_v6	ok	6	6	0
Q9BWM7	321	321	True	False	alphafold_v6	ok	2	2	0
Q8N9H9	823	823	True	False	alphafold_v6	ok	1	1	0
P53680	142	142	True	False	alphafold_v6	ok	4	4	0
O15234	703	703	True	False	alphafold_v6	ok	0	0	0
P46379	1132	1132	True	False	alphafold_v6	ok	15	15	0
Q9UKF7	332	332	True	False	alphafold_v6	ok	1	1	0
Q9NUX8	515	515	True	False	alphafold_v6	ok	1	1	0
Q9HA72	323	323	True	False	alphafold_v6	ok	1	1	0
Q96FX2	82	82	True	False	alphafold_v6	ok	1	1	0
P61964	334	334	True	False	alphafold_v6	ok	1	1	0
Q4G0A6	757	757	True	False	alphafold_v6	ok	1	1	0
P33947	212	212	True	False	alphafold_v6	ok	3	3	0
P54750	535	535	True	False	alphafold_v6	ok	0	0	0
Q9NUD7	363	363	True	False	alphafold_v6	ok	2	2	0
P16619	93	93	True	False	alphafold_v6	ok	1	1	0
O75914	559	559	True	False	alphafold_v6	ok	5	5	0
Q8N806	425	425	True	False	alphafold_v6	ok	2	2	0
P23919	212	212	True	False	alphafold_v6	ok	1	1	0
Q92600	299	299	True	False	alphafold_v6	ok	8	8	0
Q96SQ7	321	321	True	False	alphafold_v6	ok	1	1	0
Q7Z340	670	670	True	False	alphafold_v6	ok	0	0	0
Q92878	1312	1312	True	False	alphafold_v6	ok	8	8	0
Q8WUS8	393	393	True	False	alphafold_v6	ok	2	2	0
O75339	1184	1184	True	False	alphafold_v6	ok	1	1	0
Q96T88	793	793	True	False	alphafold_v6	ok	4	4	0
Q9Y450	684	684	True	False	alphafold_v6	ok	6	6	0
Q9H7U1	834	834	True	False	alphafold_v6	ok	1	1	0
Q9UH17	382	382	True	False	alphafold_v6	ok	6	6	0
Q96P56	530	530	True	False	alphafold_v6	ok	1	1	0
P52272	730	730	True	False	alphafold_v6	ok	13	13	0
P35249	363	363	True	False	alphafold_v6	ok	2	2	0
P35658	2090	2090	True	False	alphafold_v6	ok	5	5	0
Q00978	393	393	True	False	alphafold_v6	ok	1	1	0
P14678	240	240	True	False	alphafold_v6	ok	4	4	0
Q9BZ67	464	464	True	False	alphafold_v6	ok	5	5	0
C9IYB5	333	333	True	False	alphafold_v6	ok	1	1	0
E5RFT4	250	250	True	False	alphafold_v6	ok	1	1	0
Q9NXG2	353	353	True	False	alphafold_v6	ok	1	1	0
Q7Z5R6	666	666	True	False	alphafold_v6	ok	2	2	0
Q8TEY5	395	395	True	False	alphafold_v6	ok	1	1	0
Q96G74	571	571	True	False	alphafold_v6	ok	3	3	0
Q05329	585	585	True	False	alphafold_v6	ok	1	1	0
P0C7U0	828	828	True	False	alphafold_v6	ok	1	1	0
Q08174	1060	1060	True	False	alphafold_v6	ok	1	1	0
P08574	325	325	True	False	alphafold_v6	ok	8	8	0
O75923	2080	2080	True	False	alphafold_v6	ok	3	3	0
Q969X6	686	686	True	False	alphafold_v6	ok	6	6	0
Q92890	307	307	True	False	alphafold_v6	ok	3	3	0
Q15063	836	836	True	False	alphafold_v6	ok	1	1	0
O96013	591	591	True	False	alphafold_v6	ok	1	1	0
Q13309	424	424	True	False	alphafold_v6	ok	1	1	0
Q8N0Z3	855	855	True	False	alphafold_v6	ok	4	4	0
Q8NFZ0	1043	1043	True	False	alphafold_v6	ok	5	5	0
A2NJV5	120	120	True	False	alphafold_v6	ok	0	0	0
Q13286	438	438	True	False	alphafold_v6	ok	2	2	0
Q92673	2214	2214	True	False	alphafold_v6	ok	12	12	0
P99999	105	105	True	False	alphafold_v6	ok	0	0	0
Q9Y6Q3	630	630	True	False	alphafold_v6	ok	0	0	0
Q9H0F6	387	387	True	False	alphafold_v6	ok	1	1	0
Q8TCG1	905	905	True	False	alphafold_v6	ok	12	12	0
Q7Z4N8	544	544	True	False	alphafold_v6	ok	1	1	0
A0A2R8Y4J3	431	431	True	False	alphafold_v6	ok	1	1	0
P83881	106	106	True	False	alphafold_v6	ok	2	2	0
Q9BUJ0	271	271	True	False	alphafold_v6	ok	1	1	0
O94992	359	359	True	False	alphafold_v6	ok	1	1	0
Q9BW72	106	106	True	False	alphafold_v6	ok	1	1	0
P49419	539	539	True	False	alphafold_v6	ok	3	3	0
Q9Y5F1	795	795	True	False	alphafold_v6	ok	0	0	0
Q04446	702	702	True	False	alphafold_v6	ok	3	3	0
P0C646	298	298	True	False	alphafold_v6	ok	0	0	0
Q9NRA1	345	345	True	False	alphafold_v6	ok	1	1	0
Q9NTG7	399	399	True	False	alphafold_v6	ok	0	0	0
Q49AN0	593	593	True	False	alphafold_v6	ok	3	3	0
P07741	180	180	True	False	alphafold_v6	ok	0	0	0
Q9NUK0	354	354	True	False	alphafold_v6	ok	0	0	0
Q9P0K7	980	980	True	False	alphafold_v6	ok	1	1	0
Q9UHI6	824	824	True	False	alphafold_v6	ok	5	5	0
P50914	215	215	True	False	alphafold_v6	ok	3	3	0
P53801	180	180	True	False	alphafold_v6	ok	0	0	0
P41134	155	155	True	False	alphafold_v6	ok	1	1	0
A0A140T9M0	372	372	True	False	alphafold_v6	ok	2	2	0
Q8NF67	263	263	True	False	alphafold_v6	ok	1	1	0
O60583	730	730	True	False	alphafold_v6	ok	3	3	0
Q71U36	451	451	True	False	alphafold_v6	ok	2	2	0
Q8N2Q7	863	863	True	False	alphafold_v6	ok	0	0	0
Q6P5Z2	889	889	True	False	alphafold_v6	ok	2	2	0
Q9BWT6	205	205	True	False	alphafold_v6	ok	1	1	0
Q96CP6	724	724	True	False	alphafold_v6	ok	8	8	0
Q96JM3	812	812	True	False	alphafold_v6	ok	1	1	0
P18850	670	670	True	False	alphafold_v6	ok	6	6	0
Q9NYK1	1049	1049	True	False	alphafold_v6	ok	6	6	0
P36873	323	323	True	False	alphafold_v6	ok	3	3	0
P0CK96	405	405	True	False	alphafold_v6	ok	1	1	0
Q8TBP0	767	767	True	False	alphafold_v6	ok	1	1	0
Q9BVK8	224	224	True	False	alphafold_v6	ok	6	6	0
O95562	160	160	True	False	alphafold_v6	ok	2	2	0
Q13285	461	461	True	False	alphafold_v6	ok	0	0	0
Q63ZY6	315	315	True	False	alphafold_v6	ok	0	0	0
Q3V6T2	1871	1871	True	False	alphafold_v6	ok	5	5	0
P41440	591	591	True	False	alphafold_v6	ok	2	2	0
Q9Y6M9	179	179	True	False	alphafold_v6	ok	0	0	0
Q9BR61	282	282	True	False	alphafold_v6	ok	3	3	0
Q9UJA5	497	497	True	False	alphafold_v6	ok	2	2	0
Q07002	474	474	True	False	alphafold_v6	ok	1	1	0
Q14568	343	343	True	False	alphafold_v6	ok	5	5	0
Q8IWX7	931	931	True	False	alphafold_v6	ok	0	0	0
Q96P11	429	429	True	False	alphafold_v6	ok	1	1	0
O95793	577	577	True	False	alphafold_v6	ok	3	3	0
P0C6T2	37	37	True	False	alphafold_v6	ok	1	1	0
Q13485	552	552	True	False	alphafold_v6	ok	3	3	0
O60269	458	458	True	False	alphafold_v6	ok	0	0	0
P51659	736	736	True	False	alphafold_v6	ok	4	4	0
Q9H3N1	280	280	True	False	alphafold_v6	ok	0	0	0
Q9NXK6	330	330	True	False	alphafold_v6	ok	1	1	0
A8MYJ7	566	566	True	False	alphafold_v6	ok	0	0	0
O15068	1137	1137	True	False	alphafold_v6	ok	1	1	0
P62273	56	56	True	False	alphafold_v6	ok	7	7	0
Q12947	444	444	True	False	alphafold_v6	ok	2	2	0
Q7L8W6	267	267	True	False	alphafold_v6	ok	2	2	0
Q8WWM9	190	190	True	False	alphafold_v6	ok	2	2	0
Q5BKZ1	582	582	True	False	alphafold_v6	ok	0	0	0
Q8NBP0	860	860	True	False	alphafold_v6	ok	4	4	0
P19801	751	751	True	False	alphafold_v6	ok	2	2	0
Q8NI37	304	304	True	False	alphafold_v6	ok	2	2	0
Q99873	371	371	True	False	alphafold_v6	ok	7	7	0
Q9H469	300	300	True	False	alphafold_v6	ok	2	2	0
O60704	377	377	True	False	alphafold_v6	ok	1	1	0
Q9BTT4	135	135	True	False	alphafold_v6	ok	1	1	0
A0A140T913	371	371	True	False	alphafold_v6	ok	4	4	0
Q96MG2	331	331	True	False	alphafold_v6	ok	1	1	0
Q9P2X3	320	320	True	False	alphafold_v6	ok	1	1	0
Q8NGT2	312	312	True	False	alphafold_v6	ok	0	0	0
P11441	157	157	True	False	alphafold_v6	ok	1	1	0
P49685	360	360	True	False	alphafold_v6	ok	2	2	0
A5PKU2	177	177	True	False	alphafold_v6	ok	0	0	0
P01714	112	112	True	False	alphafold_v6	ok	0	0	0
Q9Y6S9	549	549	True	False	alphafold_v6	ok	1	1	0
P56817	501	501	True	False	alphafold_v6	ok	2	2	0
Q6IEY1	312	312	True	False	alphafold_v6	ok	1	1	0
C9J0J0	110	110	True	False	alphafold_v6	ok	0	0	0
Q12874	501	501	True	False	alphafold_v6	ok	2	2	0
Q9UKK9	219	219	True	False	alphafold_v6	ok	0	0	0
Q8IV36	788	788	True	False	alphafold_v6	ok	2	2	0
O14578	2027	2027	True	False	alphafold_v6	ok	15	15	0
Q96EP5	407	407	True	False	alphafold_v6	ok	1	1	0
A0A0C4DGF1	302	302	True	False	alphafold_v6	ok	2	2	0
Q9BRT8	395	395	True	False	alphafold_v6	ok	1	1	0
O95785	1651	1651	True	False	alphafold_v6	ok	1	1	0
Q8NEU8	664	664	True	False	alphafold_v6	ok	5	5	0
Q9NWQ8	432	432	True	False	alphafold_v6	ok	1	1	0
Q9H3Q1	356	356	True	False	alphafold_v6	ok	1	1	0
Q32M96	234	234	True	False	alphafold_v6	ok	0	0	0
Q8NFA0	1604	1604	True	False	alphafold_v6	ok	2	2	0
Q9NR19	701	701	True	False	alphafold_v6	ok	1	1	0
F8W6L0	731	731	True	False	alphafold_v6	ok	1	1	0
Q8N5M4	171	171	True	False	alphafold_v6	ok	1	1	0
Q5M775	1068	1068	True	False	alphafold_v6	ok	4	4	0
Q96LT7	481	481	True	False	alphafold_v6	ok	1	1	0
Q8WY07	619	619	True	False	alphafold_v6	ok	1	1	0
Q9NVM4	692	692	True	False	alphafold_v6	ok	2	2	0
O95391	586	586	True	False	alphafold_v6	ok	1	1	0
Q8NF37	534	534	True	False	alphafold_v6	ok	6	6	0
Q16795	377	377	True	False	alphafold_v6	ok	3	3	0
Q9BVI4	516	516	True	False	alphafold_v6	ok	3	3	0
P31939	592	592	True	False	alphafold_v6	ok	8	8	0
O43869	369	369	True	False	alphafold_v6	ok	0	0	0
Q8TD19	979	979	True	False	alphafold_v6	ok	1	1	0
P01024	1663	1663	True	False	alphafold_v6	ok	9	9	0
O94898	1065	1065	True	False	alphafold_v6	ok	1	1	0
O75144	302	302	True	False	alphafold_v6	ok	0	0	0
O14974	1030	1030	True	False	alphafold_v6	ok	5	5	0
Q9NVC6	651	651	True	False	alphafold_v6	ok	3	3	0
Q8IZU8	1212	1212	True	False	alphafold_v6	ok	1	1	0
Q05925	392	392	True	False	alphafold_v6	ok	1	1	0
Q8TF74	440	440	True	False	alphafold_v6	ok	5	5	0
Q96PX6	553	553	True	False	alphafold_v6	ok	1	1	0
P13224	206	206	True	False	alphafold_v6	ok	0	0	0
Q08257	329	329	True	False	alphafold_v6	ok	1	1	0
Q9UBG0	1479	1479	True	False	alphafold_v6	ok	2	2	0
P33991	863	863	True	False	alphafold_v6	ok	15	15	0
Q13616	776	776	True	False	alphafold_v6	ok	5	5	0
Q9Y2Y0	163	163	True	False	alphafold_v6	ok	1	1	0
Q8NCP5	570	570	True	False	alphafold_v6	ok	1	1	0
Q14004	1512	1512	True	False	alphafold_v6	ok	3	3	0
O75845	299	299	True	False	alphafold_v6	ok	5	5	0
Q9P0Z9	390	390	True	False	alphafold_v6	ok	2	2	0
O43490	865	865	True	False	alphafold_v6	ok	0	0	0
Q9H2W1	248	248	True	False	alphafold_v6	ok	0	0	0
Q9ULC4	181	181	True	False	alphafold_v6	ok	1	1	0
Q8TEV9	937	937	True	False	alphafold_v6	ok	2	2	0
O95861	308	308	True	False	alphafold_v6	ok	4	4	0
P62807	126	126	True	False	alphafold_v6	ok	5	5	0
O75352	247	247	True	False	alphafold_v6	ok	3	3	0
Q92870	758	758	True	False	alphafold_v6	ok	1	1	0
Q7L8L6	764	764	True	False	alphafold_v6	ok	2	2	0
O14727	1248	1248	True	False	alphafold_v6	ok	3	3	0
Q9NYY3	685	685	True	False	alphafold_v6	ok	4	4	0
Q8WZA9	623	623	True	False	alphafold_v6	ok	2	2	0
Q96SK2	561	561	True	False	alphafold_v6	ok	4	4	0
Q9H900	591	591	True	False	alphafold_v6	ok	2	2	0
P29475	1434	1434	True	False	alphafold_v6	ok	0	0	0
Q9NVQ4	179	179	True	False	alphafold_v6	ok	1	1	0
P23246	707	707	True	False	alphafold_v6	ok	5	5	0
Q8N7X0	1667	1667	True	False	alphafold_v6	ok	1	1	0
P09668	335	335	True	False	alphafold_v6	ok	1	1	0
O76071	339	339	True	False	alphafold_v6	ok	4	4	0
A0A140T975	299	299	True	False	alphafold_v6	ok	0	0	0
Q9H8M2	597	597	True	False	alphafold_v6	ok	3	3	0
Q1MSJ5	1256	1256	True	False	alphafold_v6	ok	0	0	0
Q8WTX7	329	329	True	False	alphafold_v6	ok	1	1	0
P48431	317	317	True	False	alphafold_v6	ok	1	1	0
P40937	340	340	True	False	alphafold_v6	ok	5	5	0
P27987	946	946	True	False	alphafold_v6	ok	2	2	0
P02708	457	457	True	False	alphafold_v6	ok	0	0	0
Q15437	767	767	True	False	alphafold_v6	ok	7	7	0
Q9UMR5	302	302	True	False	alphafold_v6	ok	0	0	0
Q96SF7	602	602	True	False	alphafold_v6	ok	1	1	0
Q96NI6	719	719	True	False	alphafold_v6	ok	0	0	0
Q6PIJ6	1188	1188	True	False	alphafold_v6	ok	2	2	0
Q86VL8	602	602	True	False	alphafold_v6	ok	1	1	0
Q9Y376	341	341	True	False	alphafold_v6	ok	5	5	0
Q96IZ0	340	340	True	False	alphafold_v6	ok	3	3	0
Q9BT30	221	221	True	False	alphafold_v6	ok	2	2	0
Q9Y253	713	713	True	False	alphafold_v6	ok	1	1	0
Q6UXK5	716	716	True	False	alphafold_v6	ok	1	1	0
Q32P44	896	896	True	False	alphafold_v6	ok	0	0	0
Q9UKN5	801	801	True	False	alphafold_v6	ok	5	5	0
Q96T60	521	521	True	False	alphafold_v6	ok	2	2	0
Q13554	666	666	True	False	alphafold_v6	ok	3	3	0
Q9NST1	481	481	True	False	alphafold_v6	ok	1	1	0
P61158	418	418	True	False	alphafold_v6	ok	2	2	0
A0A0F7V4M1	667	667	True	False	alphafold_v6	ok	6	6	0
A0A140TA02	224	224	True	False	alphafold_v6	ok	1	1	0
Q8TDB8	520	520	True	False	alphafold_v6	ok	1	1	0
Q9NQP4	134	134	True	False	alphafold_v6	ok	1	1	0
Q8N4C9	275	275	True	False	alphafold_v6	ok	1	1	0
Q8N4M1	653	653	True	False	alphafold_v6	ok	0	0	0
Q9Y6I7	421	421	True	False	alphafold_v6	ok	2	2	0
P15085	419	419	True	False	alphafold_v6	ok	1	1	0
P55899	365	365	True	False	alphafold_v6	ok	1	1	0
Q8IWL3	235	235	True	False	alphafold_v6	ok	0	0	0
Q8N428	558	558	True	False	alphafold_v6	ok	0	0	0
P25398	132	132	True	False	alphafold_v6	ok	4	4	0
Q6PL18	1390	1390	True	False	alphafold_v6	ok	12	12	0
Q04759	706	706	True	False	alphafold_v6	ok	1	1	0
P40692	756	756	True	False	alphafold_v6	ok	7	7	0
Q8TD16	824	824	True	False	alphafold_v6	ok	7	7	0
Q06732	778	778	True	False	alphafold_v6	ok	1	1	0
P53794	718	718	True	False	alphafold_v6	ok	3	3	0
P51684	374	374	True	False	alphafold_v6	ok	2	2	0
Q9H8S9	216	216	True	False	alphafold_v6	ok	2	2	0
Q9UMX9	530	530	True	False	alphafold_v6	ok	1	1	0
Q15021	1401	1401	True	False	alphafold_v6	ok	16	16	0
Q9NVH0	621	621	True	False	alphafold_v6	ok	2	2	0
P32456	591	591	True	False	alphafold_v6	ok	0	0	0
P24723	683	683	True	False	alphafold_v6	ok	2	2	0
P78549	304	304	True	False	alphafold_v6	ok	2	2	0
P05538	268	268	True	False	alphafold_v6	ok	2	2	0
Q9BQB6-2	156	156	True	True	alphafold_v6	ok	1	1	0
Q8NHB1	315	315	True	False	alphafold_v6	ok	0	0	0
P14649	208	208	True	False	alphafold_v6	ok	0	0	0
Q9C0C7	1298	1298	True	False	alphafold_v6	ok	4	4	0
A0PJX8	343	343	True	False	alphafold_v6	ok	1	1	0
Q8N138	153	153	True	False	alphafold_v6	ok	2	2	0
Q16204	474	474	True	False	alphafold_v6	ok	2	2	0
Q9UG56	409	409	True	False	alphafold_v6	ok	1	1	0
O60563	726	726	True	False	alphafold_v6	ok	3	3	0
Q6IWH7	933	933	True	False	alphafold_v6	ok	1	1	0
A0A0G2JL56	394	394	True	False	alphafold_v6	ok	0	0	0
Q6PCE3	622	622	True	False	alphafold_v6	ok	1	1	0
Q16378	134	134	True	False	alphafold_v6	ok	0	0	0
Q5JPI3	329	329	True	False	alphafold_v6	ok	4	4	0
Q9UBX1	484	484	True	False	alphafold_v6	ok	2	2	0
Q99728	777	777	True	False	alphafold_v6	ok	3	3	0
P49427	236	236	True	False	alphafold_v6	ok	0	0	0
Q8NFT8	737	737	True	False	alphafold_v6	ok	1	1	0
P52848	882	882	True	False	alphafold_v6	ok	1	1	0
J3KNG2	332	332	True	False	alphafold_v6	ok	1	1	0
Q9NTG1	2253	2253	True	False	alphafold_v6	ok	0	0	0
Q8NFZ3	816	816	True	False	alphafold_v6	ok	1	1	0
Q6Q0C0	670	670	True	False	alphafold_v6	ok	6	6	0
Q13207	712	712	True	False	alphafold_v6	ok	1	1	0
Q9H5I1	410	410	True	False	alphafold_v6	ok	0	0	0
P51692	787	787	True	False	alphafold_v6	ok	3	3	0
P24928	1970	1970	True	False	alphafold_v6	ok	12	12	0
P35712	828	828	True	False	alphafold_v6	ok	1	1	0
Q04727	773	773	True	False	alphafold_v6	ok	1	1	0
P02452	1464	1464	True	False	alphafold_v6	ok	0	0	0
P48443	463	463	True	False	alphafold_v6	ok	1	1	0
Q14761	206	206	True	False	alphafold_v6	ok	0	0	0
P19876	107	107	True	False	alphafold_v6	ok	1	1	0
Q13569	410	410	True	False	alphafold_v6	ok	3	3	0
O43909	919	919	True	False	alphafold_v6	ok	1	1	0
P02794	183	183	True	False	alphafold_v6	ok	2	2	0
Q8IV03	228	228	True	False	alphafold_v6	ok	1	1	0
Q86UV5	1035	1035	True	False	alphafold_v6	ok	9	9	0
P06576	529	529	True	False	alphafold_v6	ok	13	13	0
Q8IUH3	476	476	True	False	alphafold_v6	ok	0	0	0
Q6ICL7	350	350	True	False	alphafold_v6	ok	1	1	0
Q9UNK9	670	670	True	False	alphafold_v6	ok	2	2	0
P11940	636	636	True	False	alphafold_v6	ok	9	9	0
Q8WU68-2	202	202	True	True	alphafold_v6	ok	1	1	0
Q9UNY4-2	676	676	True	True	alphafold_v6	ok	1	1	0
Q9NPC4	353	353	True	False	alphafold_v6	ok	1	1	0
Q9UKV8	859	859	True	False	alphafold_v6	ok	1	1	0
Q8WVB3	486	486	True	False	alphafold_v6	ok	1	1	0
Q7Z589	1322	1322	True	False	alphafold_v6	ok	1	1	0
P41146	370	370	True	False	alphafold_v6	ok	1	1	0
Q13505	466	466	True	False	alphafold_v6	ok	2	2	0
O00468	2068	2068	True	False	alphafold_v6	ok	3	3	0
P62380	186	186	True	False	alphafold_v6	ok	2	2	0
Q9NZB8	636	636	True	False	alphafold_v6	ok	1	1	0
Q9NSY2	213	213	True	False	alphafold_v6	ok	1	1	0
O00327	626	626	True	False	alphafold_v6	ok	0	0	0
Q9UKX5	1188	1188	True	False	alphafold_v6	ok	3	3	0
Q5SW24	774	774	True	False	alphafold_v6	ok	1	1	0
Q6PCB6	329	329	True	False	alphafold_v6	ok	0	0	0
Q9BV35	468	468	True	False	alphafold_v6	ok	1	1	0
P04632	268	268	True	False	alphafold_v6	ok	4	4	0
P52735	878	878	True	False	alphafold_v6	ok	1	1	0
A5YKK6	2376	2376	True	False	alphafold_v6	ok	31	31	0
Q9H0S4	455	455	True	False	alphafold_v6	ok	6	6	0
O95822	493	493	True	False	alphafold_v6	ok	1	1	0
O75179	2603	2603	True	False	alphafold_v6	ok	18	18	0
Q4VXH0	113	113	True	False	alphafold_v6	partial:1-113	0	0	0
Q96SF2	557	557	True	False	alphafold_v6	ok	1	1	0
O43361	778	778	True	False	alphafold_v6	ok	1	1	0
Q08493	712	712	True	False	alphafold_v6	ok	1	1	0
P00966	412	412	True	False	alphafold_v6	ok	6	6	0
Q13349	1161	1161	True	False	alphafold_v6	ok	2	2	0
Q9HCS2	524	524	True	False	alphafold_v6	ok	0	0	0
P63167	89	89	True	False	alphafold_v6	ok	0	0	0
Q9C0H6	718	718	True	False	alphafold_v6	ok	7	7	0
Q96G04	330	330	True	False	alphafold_v6	ok	5	5	0
Q8TCT0	537	537	True	False	alphafold_v6	ok	1	1	0
Q96QZ7	1491	1491	True	False	alphafold_v6	ok	0	0	0
P54886	795	795	True	False	alphafold_v6	ok	2	2	0
Q9BZW2	595	595	True	False	alphafold_v6	ok	1	1	0
Q9Y566	2161	2161	True	False	alphafold_v6	ok	1	1	0
P48729	337	337	True	False	alphafold_v6	ok	3	3	0
P18846	271	271	True	False	alphafold_v6	ok	1	1	0
P36542	298	298	True	False	alphafold_v6	ok	2	2	0
Q7Z5L0	202	202	True	False	alphafold_v6	ok	1	1	0
P42566	896	896	True	False	alphafold_v6	ok	6	6	0
Q5JRA6-4	785	785	True	True	alphafold_v6	ok	1	1	0
Q16352	499	499	True	False	alphafold_v6	ok	3	3	0
Q9NS37	354	354	True	False	alphafold_v6	ok	2	2	0
Q9BXI2	301	301	True	False	alphafold_v6	ok	0	0	0
P10070	1586	1586	True	False	alphafold_v6	ok	0	0	0
O95721	258	258	True	False	alphafold_v6	ok	3	3	0
O75298	545	545	True	False	alphafold_v6	ok	2	2	0
Q13571	262	262	True	False	alphafold_v6	ok	8	8	0
Q15477	1246	1246	True	False	alphafold_v6	ok	14	14	0
Q7Z6J6	570	570	True	False	alphafold_v6	ok	0	0	0
Q8WYR1	880	880	True	False	alphafold_v6	ok	4	4	0
P41252	1262	1262	True	False	alphafold_v6	ok	8	8	0
Q96NJ3	590	590	True	False	alphafold_v6	ok	0	0	0
Q14154	515	515	True	False	alphafold_v6	ok	1	1	0
Q13336	389	389	True	False	alphafold_v6	ok	1	1	0
O96006	694	694	True	False	alphafold_v6	ok	7	7	0
C9JP51	231	231	True	False	alphafold_v6	ok	0	0	0
Q14145	624	624	True	False	alphafold_v6	ok	5	5	0
O15037	678	678	True	False	alphafold_v6	ok	0	0	0
Q7L273	389	389	True	False	alphafold_v6	ok	3	3	0
O60701	494	494	True	False	alphafold_v6	ok	3	3	0
Q7Z2Q7	622	622	True	False	alphafold_v6	ok	1	1	0
P50238	77	77	True	False	alphafold_v6	ok	1	1	0
Q14978	699	699	True	False	alphafold_v6	ok	3	3	0
P55263	362	362	True	False	alphafold_v6	ok	3	3	0
Q6ZWH5	1172	1172	True	False	alphafold_v6	ok	0	0	0
P50552	380	380	True	False	alphafold_v6	ok	3	3	0
Q13257	205	205	True	False	alphafold_v6	ok	6	6	0
Q6PIY5	440	440	True	False	alphafold_v6	ok	1	1	0
P53384	320	320	True	False	alphafold_v6	ok	1	1	0
Q92688	251	251	True	False	alphafold_v6	ok	7	7	0
O75326	666	666	True	False	alphafold_v6	ok	2	2	0
Q13105	803	803	True	False	alphafold_v6	ok	0	0	0
Q6N075-2	557	557	True	True	alphafold_v6	ok	0	0	0
Q96MS0	1386	1386	True	False	alphafold_v6	ok	1	1	0
